´Žèurl,pick,team,year,player,pos,pos_cat,college,weight,weight_normalized,height_inches,height_normalized,forty,forty_normalized,vertical,vertical_normalized,bench,bench_normalized,broad,broad_normalized,threecone,threecone_normalized,shuttle,shuttle_normalized,defense_ast_tackles,defense_fum_forced,defense_fum_rec,defense_fum_tds,defense_fum_yds,defense_games,defense_int,defense_int_td,defense_int_yards,defense_loss_tackles,defense_pd,defense_sacks,defense_seasons,defense_solo_tackes,defense_tackles,passing_attempts,passing_comp_pct,passing_completions,passing_games,passing_pass_ints,passing_pass_tds,passing_pass_yards,passing_seasons,rushing_games,rushing_rec_td,rushing_rec_yards,rushing_receptions,rushing_rush_att,rushing_rush_td,rushing_rush_yds,rushing_scrim_plays,rushing_scrim_tds,rushing_scrim_yds,rushing_seasons,receiving_games,receiving_rec_td,receiving_rec_yards,receiving_receptions,receiving_rush_att,receiving_rush_td,receiving_rush_yds,receiving_scrim_plays,receiving_scrim_tds,receiving_scrim_yds,receiving_seasons,num_missing_vals
https://www.sports-reference.com/cfb/players/ac-leonard-1.html,300,Not Drafted,2014,A.C. Leonard,TE,TE,Tennessee State,252,5.263165374,74,4,4.5,8.375,34,5.378378378,20,5.156099189,128,8.5,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,99,8,0,0,0,8,0,99,1,2
https://www.sports-reference.com/cfb/players/aj-brown-3.html,51,Tennessee Titans,2019,A.J. Brown,WR,WR,Mississippi,226,8.080031322,72,5.846153846,4.49,5.968768186,36.5,5.973684211,19,6.869565217,120,5.52773906,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,19,2984,189,0,0,0,189,19,2984,3,2
https://www.sports-reference.com/cfb/players/aj-cann-1.html,67,Jacksonville Jaguars,2015,A.J. Cann,OG,OL,South Carolina,313,5.702706574,75,3.7,5.47,3.749421243,NA,NA,26,5.781264941,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
https://www.sports-reference.com/cfb/players/aj-davis-1.html,105,Detroit Lions,2007,A.J. Davis,CB,CB,North Carolina State,193,5.245283019,70,4,4.56,4.791458791,NA,NA,16,6.04,NA,NA,NA,NA,NA,NA,17,0,0,0,0,46,4,0,111,2.0,6,1,4,39.0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
https://www.sports-reference.com/cfb/players/aj-edds-1.html,300,Not Drafted,2010,A.J. Edds,OLB,LB,Iowa,246,6.04001008,76,8,4.62,6.999583275,33,5.371428571,16,3.000007407,117,5.371428571,7.19,5.804729214,4.28,5.597826087,149,1,0,0,0,48,7,0,67,12.5,0,2,4,76.0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/aj-green-1.html,4,Cincinnati Bengals,2011,A.J. Green,WR,WR,Georgia,211,6.385941312,76,8.615384615,4.48,6.143355965,34.5,5.026315789,18,6.47826087,126,7.125764611,6.91,6.097345133,4.21,6.25,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,23,2619,166,7,0,105,173,23,2724,3,0
https://www.sports-reference.com/cfb/players/aj-hawk-1.html,5,Green Bay Packers,2006,A.J. Hawk,OLB,LB,Ohio State,248,6.4000108,73,5,4.59,7.374635366,40,8.971428571,24,5.666683951,115,4.857142857,6.82,8.627002288,3.96,8.72826087,52,0,0,0,0,51,7,1,123,16.5,0,9.5,4,69.0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/aj-jefferson-1.html,300,Not Drafted,2010,A.J. Jefferson,CB,CB,Fresno State,193,5.245283019,72,6,4.42,7.305926961,44,9.4375,7,2.8,126,6.225823309,6.72,6.754098361,4,7.352629721,39,0,0,1,0,39,0,0,0,1.0,1,0,4,69.0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/aj-jenkins-1.html,30,San Francisco 49ers,2012,A.J. Jenkins,WR,WR,Illinois,190,4.014215298,72,5.846153846,4.37,8.063821532,38.5,6.921052632,12,4.130434783,124,6.593089427,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,19,2432,167,6,0,25,173,19,2457,4,2
https://www.sports-reference.com/cfb/players/aj-klein-1.html,148,Carolina Panthers,2013,A.J. Klein,ILB,LB,Iowa State,250,6.76001152,73,5,4.66,6.499513821,NA,NA,20,4.333345679,113,4.342857143,NA,NA,NA,NA,180,1,1,0,0,51,5,4,265,20.0,7,3,4,181.0,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
https://www.sports-reference.com/cfb/players/aj-mccarron-1.html,164,Cincinnati Bengals,2014,A.J. McCarron,QB,QB,Alabama,220,4.937561524,75,6,4.94,4.5638182,28,4.162162162,NA,NA,99,1.84375,7.18,5.6714253,4.34,5.351648352,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,1026,263.8,686,53,15,77,9019,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://www.sports-reference.com/cfb/players/aj-nicholson-1.html,157,Cincinnati Bengals,2006,A.J. Nicholson,OLB,LB,Florida State,252,7.12001224,73,5,4.88,3.749131824,NA,NA,25,6.000018519,116,5.114285714,7.37,4.431731503,4.43,4.130434783,47,0,1,1,23,37,3,1,59,9.5,0,1,3,53.0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://www.sports-reference.com/cfb/players/aj-stamps-1.html,300,Not Drafted,2016,A.J. Stamps,S,S,Kentucky,193,2.730772559,71,4,4.79,1.964285714,33,3.707597519,15,4.163458539,115,3.53125791,7.17,5.190839695,4.25,5.344292447,45,0,0,0,0,23,5,0,138,1.5,13,0,2,79.0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/aq-shipley-1.html,300,Not Drafted,2009,A.Q. Shipley,C,OL,Penn State,304,4.972977502,73,1.9,5.19,6.082970645,31,6.837837838,33,7.750021094,100,5.275011812,7.46,7.668534249,4.4,8.049837486,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/aaron-burbridge-1.html,213,San Francisco 49ers,2016,Aaron Burbridge,WR,WR,Michigan State,206,5.821244642,72,5.846153846,4.56,4.746653734,30.5,3.131578947,20,7.260869565,115,4.196051101,7.22,3.628318584,4.31,5.3125,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,10,2174,165,22,0,149,187,10,2323,4,0
https://www.sports-reference.com/cfb/players/aaron-colvin-1.html,114,Jacksonville Jaguars,2014,Aaron Colvin,CB,CB,Oklahoma,177,2.528301887,71,5,4.51,5.689483137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,1,3,0,0,50,5,0,28,15.0,11,3.5,4,170.0,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
https://www.sports-reference.com/cfb/players/aaron-corp-1.html,300,Not Drafted,2012,Aaron Corp,QB,QB,Richmond,215,4.234425538,75,6,4.61,7.504703436,31.5,5.864864865,NA,NA,106,3.8125,7.03,6.702038324,4.3,5.747252747,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,30,115.4,19,8,1,1,169,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://www.sports-reference.com/cfb/players/aaron-curry-1.html,4,Seattle Seahawks,2009,Aaron Curry,OLB,LB,Wake Forest,254,7.48001296,74,6,4.52,8.249756911,37,7.428571429,25,6.000018519,124,7.171428571,7.15,6.109839817,4.51,3.347826087,122,0,0,0,0,51,6,3,278,44.5,0,9.5,4,209.0,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/aaron-davis-4.html,300,Not Drafted,2015,Aaron Davis,OLB,LB,Colorado State,225,2.26000252,72,4,4.95,2.874010279,29,3.314285714,16,3.000007407,107,2.8,7.38,4.355453852,4.37,4.717391304,161,3,1,0,0,38,1,0,0,18.5,9,0,4,184.0,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/aaron-dobson-1.html,59,New England Patriots,2013,Aaron Dobson,WR,WR,Marshall,210,6.273001978,75,7.923076923,4.37,8.063821532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,24,2398,165,3,0,19,168,24,2417,4,5
https://www.sports-reference.com/cfb/players/aaron-donald-1.html,13,Los Angeles Rams,2014,Aaron Donald,DT,DL,Pittsburgh,285,4.441176471,73,3,4.68,8.130769231,32,5.813953488,35,6.594594595,116,6.192307692,7.11,8.38,4.39,6.781021898,66,6,0,0,0,39,0,0,0,66.0,10,29.5,4,115.0,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/aaron-francisco-1.html,300,Not Drafted,2005,Aaron Francisco,S,S,BYU,211,5.846163166,74,7,4.74,2.767857143,35,4.790636526,17,4.954323174,113,2.968756152,6.96,6.633587786,4.07,7.206575468,0,0,0,0,0,47,7,0,98,0.0,0,0,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/aaron-hernandez-1.html,113,New England Patriots,2010,Aaron Hernandez,TE,TE,Florida,245,4.157900277,74,4,4.64,6.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,12,1382,111,1,0,16,112,12,1398,3,5
https://www.sports-reference.com/cfb/players/aaron-hester-1.html,300,Not Drafted,2013,Aaron Hester,CB,CB,UCLA,198,6.094339623,74,8,4.62,3.713829575,29,1,NA,NA,112,2.161294069,7.26,2.770491803,4.33,3.858100953,34,0,0,0,0,43,5,0,14,6.0,11,0,4,97.0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://www.sports-reference.com/cfb/players/aaron-humphrey-1.html,300,Not Drafted,2000,Aaron Humphrey,DE,DL,Texas,254,2.389705882,75,5,5.1,5.223076923,34,6.651162791,21,3.189189189,119,6.711538462,NA,NA,NA,NA,0,0,0,0,0,10,3,0,15,0.0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
https://www.sports-reference.com/cfb/players/aaron-hunt-2.html,194,Denver Broncos,2003,Aaron Hunt,DE,DL,Texas Tech,267,3.25,74,4,4.86,6.884615385,30,4.976744186,24,3.918918919,106,4.461538462,7.68,5.815,4.52,5.927007299,0,0,2,1,65,26,0,0,0,0.0,0,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/aaron-jones-6.html,182,Green Bay Packers,2017,Aaron Jones,RB,RB,Texas-El Paso,208,4.185840708,69,3.7,4.56,6.307218874,37.5,7.171428571,16,4.300011,127,7.567567568,6.82,7.86650863,4.2,6.67961165,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,35,7,646,71,658,33,4114,729,40,4760,5,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/aaron-kelly-1.html,300,Not Drafted,2009,Aaron Kelly,WR,WR,Clemson,204,5.595365974,76,8.615384615,4.49,5.968768186,38,6.684210526,11,3.739130435,119,5.261401468,7.25,3.389380531,4.45,4,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,20,2733,232,0,0,0,232,20,2733,4,0
https://www.sports-reference.com/cfb/players/aaron-king-1.html,300,Not Drafted,2007,Aaron King,LS,OL,Texas-El Paso,239,1,73,1.9,4.78,9.499953699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,4,0,0,0,35,0,0,0,11.5,0,6.5,3,23.0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
https://www.sports-reference.com/cfb/players/aaron-lockett-1.html,254,Tampa Bay Buccaneers,2002,Aaron Lockett,WR,WR,Kansas State,155,1,67,2.384615385,4.31,9.111348206,35,5.263157895,NA,NA,119,5.261401468,6.84,6.654867257,4.11,7.1875,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,14,2400,137,15,0,69,152,14,2469,4,1
https://www.sports-reference.com/cfb/players/aaron-lynch-1.html,150,San Francisco 49ers,2014,Aaron Lynch,DE,DL,South Florida,249,2.058823529,77,7,4.76,7.576923077,NA,NA,18,2.459459459,NA,NA,NA,NA,NA,NA,26,1,1,1,44,24,0,0,0,19.0,3,10.5,2,36.0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
https://www.sports-reference.com/cfb/players/aaron-maybin-1.html,11,Buffalo Bills,2009,Aaron Maybin,DE,DL,Penn State,249,2.058823529,76,6,4.64,8.407692308,38,8.325581395,22,3.432432432,124,7.576923077,7.52,6.535,4.38,6.846715328,23,4,0,0,0,26,0,0,0,24.5,4,16,2,38.0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/aaron-murray-1.html,163,Kansas City Chiefs,2014,Aaron Murray,QB,QB,Georgia,207,3.109407959,72,3,4.84,5.454995544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,1478,249.5,921,52,41,121,13166,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
https://www.sports-reference.com/cfb/players/aaron-rodgers-1.html,24,Green Bay Packers,2005,Aaron Rodgers,QB,QB,California,223,5.359443116,74,5,4.71,6.613526092,34.5,7.324324324,NA,NA,110,4.9375,7.38,4.297274601,NA,NA,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,665,127.7,424,25,13,43,5469,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
https://www.sports-reference.com/cfb/players/aaron-ross-1.html,20,New York Giants,2007,Aaron Ross,CB,CB,Texas,193,5.245283019,72,6,4.44,6.946717222,34,3.8125,17,6.4,118,3.903235172,6.67,7.12295082,4.15,5.764207554,31,0,0,1,3,50,10,0,111,4.0,0,1,4,72.0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/aaron-rouse-1.html,89,Green Bay Packers,2007,Aaron Rouse,S,S,Virginia Tech,223,7.923090237,76,9,4.58,5.339285714,35,4.790636526,16,4.558890856,NA,NA,NA,NA,NA,NA,75,0,0,0,0,26,5,0,80,6.5,0,0,2,59.0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
https://www.sports-reference.com/cfb/players/aaron-shea-1.html,110,Cleveland Browns,2000,Aaron Shea,FB,RB,Michigan,253,7.769911504,76,10,4.81,3.42223362,37.5,7.171428571,NA,NA,114,4.405405405,6.72,8.533224683,4.3,5.805825243,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,5,508,58,27,0,104,85,5,612,4,1
https://www.sports-reference.com/cfb/players/aaron-walker-2.html,161,San Francisco 49ers,2003,Aaron Walker,TE,TE,Florida,252,5.263165374,78,8,4.72,5.625,33.5,5.135135135,24,6.447806072,115,5.25,7.57,3.404603845,4.3,6.571428571,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,9,716,56,0,0,0,56,9,716,4,0
https://www.sports-reference.com/cfb/players/aaron-williams-2.html,34,Buffalo Bills,2011,Aaron Williams,CB,CB,Texas,204,7.113207547,72,6,4.55,4.97106366,37.5,5.78125,18,6.76,127,6.516146826,6.72,6.754098361,4.07,6.611366043,32,0,0,0,0,37,4,1,81,11.5,0,3,3,65.0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/abdual-howard-1.html,300,Not Drafted,2002,Abdual Howard,S,S,Florida State,209,5.500008654,72,5,4.64,4.375,NA,NA,NA,NA,120,4.937512305,NA,NA,NA,NA,0,0,0,0,0,41,4,2,158,0.0,0,0,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
https://www.sports-reference.com/cfb/players/abdul-hodge-1.html,67,Green Bay Packers,2006,Abdul Hodge,ILB,LB,Iowa,236,4.24000648,72,4,4.76,5.249340186,31,4.342857143,NA,NA,108,3.057142857,7.09,6.567505721,4.3,5.402173913,62,3,1,0,47,25,0,0,0,11.0,0,1,2,96.0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://www.sports-reference.com/cfb/players/abraham-elimimian-1.html,300,Not Drafted,2005,Abraham Elimimian,CB,CB,Hawaii,190,4.735849057,70,4,4.62,3.713829575,39,6.625,14,5.32,121,4.774205723,NA,NA,4.05,6.823155665,0,0,1,1,35,50,11,0,47,0.0,0,0,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://www.sports-reference.com/cfb/players/abraham-wright-1.html,238,Miami Dolphins,2007,Abraham Wright,DE,DL,Colorado,242,1.595588235,74,4,4.9,6.607692308,31,5.395348837,24,3.918918919,111,5.326923077,7.2,7.975,4.46,6.321167883,29,1,0,0,0,25,1,0,2,21.0,2,17,2,47.0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/abry-jones-1.html,300,Not Drafted,2013,Abry Jones,DT,DL,Georgia,313,6.294117647,75,5,5.06,5.5,26.5,3.511627907,30,5.378378378,101,3.596153846,NA,NA,NA,NA,55,2,0,0,0,39,0,0,0,13.5,3,5,4,52.0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
https://www.sports-reference.com/cfb/players/ace-sanders-1.html,101,Jacksonville Jaguars,2013,Ace Sanders,WR,WR,South Carolina,173,2.094246619,67,2.384615385,4.58,4.397478177,32,3.842105263,7,2.173913043,117,4.728726285,6.81,6.89380531,4.37,4.75,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,13,1230,99,12,0,72,111,13,1302,3,0
https://www.sports-reference.com/cfb/players/adam-archuleta-1.html,20,Los Angeles Rams,2001,Adam Archuleta,S,S,Arizona State,211,5.846163166,72,5,4.46,7.267857143,NA,NA,31,10,NA,NA,NA,NA,NA,NA,0,0,0,0,0,23,2,0,4,0.0,0,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
https://www.sports-reference.com/cfb/players/adam-bishop-1.html,300,Not Drafted,2008,Adam Bishop,TE,TE,Nevada,248,4.631585319,77,7,4.98,2.375,27,1.972972973,21,5.479025909,113,4.75,7.14,6.741098371,4.28,6.785714286,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,10,417,34,0,0,0,34,10,417,4,0
https://www.sports-reference.com/cfb/players/adam-bisnowaty-1.html,200,New York Giants,2017,Adam Bisnowaty,OT,OL,Pittsburgh,304,4.972977502,78,6.4,5.23,5.749606445,29.5,6.108108108,23,4.937512305,96,4.375014062,8.02,4.632206759,4.94,3.999499958,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/adam-carriker-1.html,13,Los Angeles Rams,2007,Adam Carriker,DE,DL,Nebraska,296,5.169117647,78,8,4.9,6.607692308,33.5,6.441860465,33,6.108108108,110,5.153846154,7.06,8.605,4.18,8.160583942,45,0,0,0,0,26,1,0,-3,28.5,3,16.5,2,50.0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/adam-davis-1.html,300,Not Drafted,2000,Adam Davis,OG,OL,Oklahoma State,309,5.378382542,76,4.6,5.66,2.165941291,26,4.405405405,NA,NA,92,3.475016312,8.51,1.975420206,5,3.549462455,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://www.sports-reference.com/cfb/players/adam-gotsis-1.html,63,Denver Broncos,2016,Adam Gotsis,DT,DL,Georgia Tech,287,4.573529412,76,6,4.88,6.746153846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,0,2,1,1,32,2,0,2,26.0,4,11.5,3,67.0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
https://www.sports-reference.com/cfb/players/adam-muema-1.html,300,Not Drafted,2014,Adam Muema,RB,RB,San Diego State,202,3.707964602,70,4.6,4.56,6.307218874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,32,2,248,29,535,34,2955,564,36,3203,3,0,0,0,0,0,0,0,0,0,0,0,5
https://www.sports-reference.com/cfb/players/adam-seward-1.html,149,Carolina Panthers,2005,Adam Seward,ILB,LB,UNLV,248,6.4000108,74,6,4.6,7.249618003,36.5,7.171428571,33,8.666695062,120,6.142857143,7.16,6.033562166,4.11,7.260869565,0,0,0,0,0,12,2,0,22,0.0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/adam-tafralis-1.html,300,Not Drafted,2008,Adam Tafralis,QB,QB,San Jose State,221,5.078188722,73,4,4.78,5.989701951,32,6.108108108,NA,NA,108,4.375,7.14,5.946255439,4.33,5.450549451,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,1027,222.7,603,45,29,52,7548,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://www.sports-reference.com/cfb/players/adamm-oliver-1.html,300,Not Drafted,2008,Adamm Oliver,DE,DL,Georgia Tech,268,3.316176471,76,6,4.84,7.023076923,NA,NA,29,5.135135135,NA,NA,NA,NA,NA,NA,72,3,1,0,7,38,0,0,0,25.0,2,11,3,80.0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
https://www.sports-reference.com/cfb/players/adarius-bowman-1.html,300,Not Drafted,2008,Adarius Bowman,WR,WR,Oklahoma State,223,7.74121332,75,7.923076923,4.74,1.604073715,NA,NA,14,4.913043478,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,25,2697,155,5,0,6,160,25,2703,4,4
https://www.sports-reference.com/cfb/players/ade-aruna-1.html,218,Minnesota Vikings,2018,Ade Aruna,DE,DL,Tulane,262,2.919117647,78,8,4.6,8.684615385,38.5,8.534883721,18,2.459459459,128,8.269230769,7.53,6.49,4.48,6.189781022,36,3,3,0,0,37,0,0,0,19.0,4,11,4,71.0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/adell-duckett-1.html,300,Not Drafted,2005,Adell Duckett,DE,DL,Texas Tech,270,3.448529412,75,5,4.93,6.4,34.5,6.860465116,14,1.486486486,105,4.288461538,7.75,5.5,4.35,7.04379562,0,0,0,0,0,38,4,2,86,0.0,0,0,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/adimchinobi-echemandu-1.html,208,Cleveland Browns,2004,Adimchinobi Echemandu,RB,RB,California,226,5.619469027,71,5.5,4.58,6.076420054,NA,NA,15,4.00001,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,13,0,185,22,238,13,1195,260,13,1380,1,0,0,0,0,0,0,0,0,0,0,0,4
https://www.sports-reference.com/cfb/players/adolphus-washington-1.html,80,Buffalo Bills,2016,Adolphus Washington,DT,DL,Ohio State,301,5.5,75,5,5.17,4.738461538,27,3.720930233,21,3.189189189,99,3.25,8.06,4.105,4.79,4.153284672,71,3,1,0,0,36,1,1,20,25.0,4,13.5,4,71.0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
